name,node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
,100068,93,,,-84.10608379,40.73471373,
,100069,93,,,-84.10508958,40.73472987,
,100070,76,,,-84.10369104,40.73474608,
,100071,76,,,-84.10225157,40.73478288,
,100072,76,,,-84.10233543,40.73289645,
,100073,93,,,-84.10504656,40.73285982,
,100074,93,,,-84.10672857,40.73289985,
,100075,94,,,-84.10783858,40.73233692,
,100076,96,,,-84.10781757,40.73016194,
,100077,96,,,-84.10678157,40.73016294,
,100078,97,,,-84.10609627,40.73018628,
,100079,97,,,-84.10508956,40.73019184,
,100080,77,,,-84.10347368,40.73022757,
,100081,77,,,-84.10227155,40.73023694,
,100082,78,,,-84.09909554,40.73028784,
,100083,78,,,-84.09278552,40.73038796,
,100084,78,,,-84.08994651,40.73043288,
,100085,60,,,-84.08264749,40.73050196,
,100086,55,,,-84.09923156,40.73479288,
,100087,55,,,-84.09439355,40.73763588,
,100088,55,,,-84.09921857,40.73714188,
,100089,54,,,-84.09913247,40.73929594,
,100090,54,,,-84.09757957,40.74005988,
,100091,53,,,-84.09908857,40.73998988,
,100092,54,,,-84.10012058,40.73995188,
,100093,53,,,-84.10012658,40.74130888,
,100094,53,,,-84.09907458,40.74133088,
,100095,53,,,-84.09679821,40.74257681,
,100096,53,,,-84.09823458,40.74258488,
,100097,53,,,-84.10011459,40.74258088,
,100098,35,,,-84.10009459,40.74390088,
,100099,55,,,-84.09844797,40.73486523,
,100100,9,,,-84.10226492,40.73823373,
,100101,57,,,-84.08956255,40.74259888,
,100102,57,,,-84.08806137,40.74261874,
,100103,42,,,-84.08481653,40.74260689,
,100104,58,,,-84.07861051,40.74229389,
,100105,172,,,-84.06020246,40.74538891,
,100106,59,,,-84.08492952,40.73768388,
,100107,55,,,-84.09116254,40.73759588,
,100108,171,,,-84.08724926,40.73519884,
,100109,170,,,-84.08001248,40.73069094,
,100110,61,,,-84.07860947,40.73046191,
,100111,58,,,-84.07682747,40.73064084,
,100112,63,,,-84.07441646,40.73065793,
,100113,67,,,-84.07097629,40.73061723,
,100114,66,,,-84.06697344,40.73063292,
,100115,68,,,-84.0563554,40.73079287,
,100116,68,,,-84.05172139,40.73084394,
,100117,65,,,-84.02897132,40.73111089,
,100118,65,,,-84.03236932,40.73108182,
,100119,172,,,-84.03224936,40.74563493,
,100120,173,,,-84.06565348,40.7453369,
,100121,168,,,-84.07037447,40.75630287,
,100122,44,,,-84.06795476,40.75664731,
,100123,45,,,-84.06561946,40.75699686,
,100124,46,,,-84.05115939,40.75961886,
,100125,46,,,-84.04187236,40.76050686,
,100126,47,,,-84.06808738,40.80346872,
,100127,67,,,-84.07026044,40.72822485,
,100128,52,,,-84.03694937,40.74559292,
,100129,166,,,-84.07066639,40.77437676,
,100130,43,,,-84.07061432,40.78899268,
,100131,27,,,-84.07058427,40.79938362,
,100132,27,,,-84.07057225,40.8035116,
,100133,33,,,-84.07078223,40.80910057,
,100134,47,,,-84.07105618,40.81749152,
,100135,68,,,-84.0563498,40.73030321,
,100136,47,,,-84.05160012,40.81761852,
,100137,205,,,-84.05138526,40.78897769,
,100138,205,,,-84.04542424,40.78902869,
,100139,44,,,-84.04082822,40.78902869,
,100140,50,,,-84.02716218,40.7890377,
,100141,48,,,-84.013552,40.81779753,
,100142,172,,,-84.05637321,40.73133606,
,100143,15,,,-84.10392457,40.74640853,
,100144,34,,,-84.09939045,40.7464697,
,100145,49,,,-84.01315708,40.80017164,
,100146,50,,,-84.01321713,40.78906371,
,100147,50,,,-83.99428307,40.7891327,
,100148,51,,,-83.99424812,40.77774078,
,100149,51,,,-84.01324121,40.77089082,
,100150,52,,,-84.02701729,40.76400585,
,100151,52,,,-84.01316124,40.76374786,
,100152,52,,,-84.03262231,40.76278986,
,100153,355,,,-83.99417718,40.76420686,
,100154,68,,,-84.0543424,40.73082182,
,100155,51,,,-84.01326994,40.76775822,
,100156,378,,,-84.01319829,40.74573394,
,100157,356,,,-83.99416422,40.74109492,
,100158,71,,,-83.99416223,40.74564193,
,100159,65,,,-84.03235014,40.73030536,
,100160,71,,,-84.01320929,40.74292393,
,100161,392,,,-84.03232234,40.73683591,
,100162,64,,,-84.01325527,40.73115793,
,100163,181,,,-84.11308472,40.74481417,
,100164,72,,,-83.99419521,40.73106096,
,100165,184,,,-84.11387738,40.74133385,
,100166,45,,,-84.05117331,40.76731528,
,100167,161,,,-84.21407981,40.78727563,
,100168,384,,,-84.12451269,40.74853086,
,100169,130,,,-84.12287569,40.75062086,
,100170,137,,,-84.12544269,40.75210785,
,100171,137,,,-84.12785569,40.75302884,
,100172,22,,,-84.10676675,40.7514485,
,100173,136,,,-84.1308387,40.75357984,
,100174,15,,,-84.10235327,40.75078861,
,100175,117,,,-84.15914876,40.73700485,
,100176,200,,,-84.15264282,40.76441165,
,100177,147,,,-84.14723969,40.76685076,
,100178,111,,,-84.11348669,40.73593866,
,100179,111,,,-84.11649104,40.73351485,
,100180,46,,,-84.06563747,40.75451988,
,100181,45,,,-84.05127035,40.7694128,
,100182,45,,,-84.04186528,40.77716576,
,100183,44,,,-84.05592034,40.77442377,
,100184,44,,,-84.05130632,40.77440977,
,100185,44,,,-84.05145407,40.77235069,
,100186,91,,,-84.03195042,40.64512027,
,100187,115,,,-84.13701376,40.73618419,
,100188,114,,,-84.12745674,40.73653792,
,100189,114,,,-84.12465867,40.73646647,
,100190,52,,,-84.01324596,40.75096895,
,100191,378,,,-84.0054298,40.74571671,
,100192,110,,,-84.11046259,40.73475787,
,100193,119,,,-84.14851678,40.72280689,
,100194,50,,,-84.01330683,40.78044061,
,100195,198,,,-84.12795364,40.76394279,
,100196,49,,,-84.01325086,40.79441542,
,100197,63,,,-84.07330636,40.73113948,
,100198,48,,,-84.01332402,40.81277756,
,100199,67,,,-84.07064347,40.72785286,
,100200,393,,,-84.12689901,40.69028012,
,100201,80,,,-84.09757201,40.7202825,
,100202,79,,,-84.09459317,40.72032256,
,100203,198,,,-84.13761264,40.76981475,
,100204,78,,,-84.09913975,40.72834321,
,100205,78,,,-84.09783414,40.7283608,
,100206,77,,,-84.10242166,40.72829037,
,100207,23,,,-84.10947699,40.75732617,
,100208,22,,,-84.10786414,40.75734803,
,100209,143,,,-84.14304177,40.74623121,
,100210,140,,,-84.14309594,40.74849475,
,100211,34,,,-84.09869942,40.75078593,
,100212,34,,,-84.09869437,40.74997102,
,100213,37,,,-84.09885212,40.75333645,
,100214,39,,,-84.07993373,40.75565048,
,100215,40,,,-84.07976451,40.75475987,
,100216,114,,,-84.13072429,40.73389119,
,100217,114,,,-84.13375974,40.73393453,
,100218,59,,,-84.08726244,40.73612711,
,100219,167,,,-84.07989551,40.75509487,
,100220,166,,,-84.08006842,40.77413176,
,100221,171,,,-84.0872254,40.73452477,
,100222,170,,,-84.08329304,40.73259348,
,100223,169,,,-84.08331036,40.73420106,
,100224,170,,,-84.08326159,40.73208563,
,100225,159,,,-84.18924975,40.78184066,
,100226,154,,,-84.20372032,40.79605088,
,100227,155,,,-84.18929529,40.7842229,
,100228,30,,,-84.17580512,40.79652048,
,100229,154,,,-84.18933771,40.78960163,
,100230,202,,,-84.16078376,40.76777349,
,100231,145,,,-84.16082258,40.76937851,
,100232,18,,,-84.15269195,40.76574014,
,100233,200,,,-84.15264704,40.76387447,
,100234,200,,,-84.14945805,40.7629322,
,100235,18,,,-84.14952433,40.76461226,
,100236,139,,,-84.12845993,40.74825728,
,100237,183,,,-84.12347975,40.74848658,
,100238,63,,,-84.06699659,40.73141208,
,100239,66,,,-84.0669695,40.73022506,
,100240,174,,,-84.06206542,40.73066588,
,100241,174,,,-84.06206494,40.73025901,
,100242,63,,,-84.06209018,40.73136885,
,100243,63,,,-84.07121703,40.73156229,
,100244,143,,,-84.14510526,40.74559882,
,100245,195,,,-84.14801702,40.74556976,
,100246,148,,,-84.1485155,40.75624605,
,100247,123,,,-84.15938042,40.69371883,
,100248,179,,,-84.11049161,40.73856187,
,100249,178,,,-84.11046561,40.73990487,
,100250,110,,,-84.10946359,40.73542887,
,100251,110,,,-84.10786459,40.73591087,
,100252,185,,,-84.11049662,40.74132187,
,100253,186,,,-84.11046862,40.74259887,
,100254,132,,,-84.11048594,40.74341445,
,100255,110,,,-84.11055183,40.73698533,
,100256,80,,,-84.10087586,40.71754173,
,100257,81,,,-84.10083359,40.71572811,
,100258,55,,,-84.09279706,40.73116864,
,100259,78,,,-84.09276428,40.72975527,
,100260,191,,,-84.13555369,40.74017575,
,100261,188,,,-84.13553382,40.73934167,
,100262,191,,,-84.13557238,40.74096045,
,100263,100,,,-84.11544933,40.71908707,
,100264,138,,,-84.11470451,40.75461494,
,100265,23,,,-84.11254691,40.75464427,
,100266,387,,,-84.15521311,40.69910709,
,100267,101,,,-84.15030366,40.69898319,
,100268,163,,,-84.11180455,40.76993276,
,100269,146,,,-84.12802658,40.77475573,
,100270,168,,,-84.07048005,40.76228902,
,100271,176,,,-84.12175478,40.73858404,
,100272,111,,,-84.12190435,40.73716177,
,100273,179,,,-84.1120081,40.73859594,
,100274,110,,,-84.11197689,40.73726639,
,100275,178,,,-84.11201899,40.73992576,
,100276,110,,,-84.10872369,40.73715222,
,100277,178,,,-84.11048837,40.73929734,
,100278,175,,,-84.11348233,40.73800036,
,100279,179,,,-84.11052536,40.73797992,
,100280,179,,,-84.10949252,40.73796509,
,100281,180,,,-84.10789491,40.73800267,
,100282,132,,,-84.11047942,40.74395433,
,100283,187,,,-84.10873282,40.74261345,
,100284,182,,,-84.1079365,40.74333058,
,100285,183,,,-84.12196844,40.74397607,
,100286,183,,,-84.12184204,40.74887735,
,100287,184,,,-84.11651264,40.74266968,
,100288,184,,,-84.11598367,40.74133852,
,100289,187,,,-84.10790933,40.74202521,
,100290,186,,,-84.10947596,40.74203075,
,100291,185,,,-84.11048591,40.74064012,
,100292,184,,,-84.11348268,40.7407111,
,100293,186,,,-84.11052284,40.74201834,
,100294,184,,,-84.1134509,40.74202497,
,100295,185,,,-84.11202951,40.74131636,
,100296,186,,,-84.11204149,40.74261631,
,100297,189,,,-84.12610299,40.73857788,
,100298,114,,,-84.1260681,40.7371048,
,100299,189,,,-84.12599175,40.74001612,
,100300,115,,,-84.13570456,40.73704608,
,100301,190,,,-84.12601879,40.74135233,
,100302,191,,,-84.13488161,40.74519881,
,100303,199,,,-84.14844483,40.75949219,
,100304,136,,,-84.1459443,40.75952688,
,100305,18,,,-84.14808076,40.76690743,
,100306,205,,,-84.05958128,40.78891169,
,100307,63,,,-84.07331946,40.73067281,
,100308,123,,,-84.16553223,40.69363262,
,100309,388,,,-84.18452186,40.693526,
,100310,206,,,-84.14821572,40.75182959,
,100311,208,,,-84.14712475,40.75428582,
,100312,206,,,-84.14793506,40.75426483,
,100313,152,,,-84.20430398,40.72736726,
,100494,123,,,-84.1750779,40.68913724,
,100495,387,,,-84.17522476,40.69951264,
,100496,126,,,-84.17976377,40.70316134,
,100497,100,,,-84.13432431,40.71571721,
,100498,119,,,-84.14557835,40.71550048,
,100499,122,,,-84.17547023,40.70556623,
,100500,120,,,-84.15168845,40.71541559,
,100501,124,,,-84.22300786,40.71469387,
,100502,124,,,-84.21383346,40.71676191,
,100503,124,,,-84.20431883,40.71983591,
,100504,125,,,-84.19511226,40.72258189,
,100505,125,,,-84.18660479,40.72252694,
,100506,125,,,-84.18525579,40.72255193,
,100507,122,,,-84.18507275,40.71535187,
,100508,125,,,-84.18506326,40.71127378,
,100509,125,,,-84.20410576,40.71118296,
,100510,124,,,-84.20411727,40.70728535,
,100511,124,,,-84.22288521,40.70713027,
,100512,91,,,-84.04629268,40.65195209,
,100513,127,,,-84.22279975,40.6933759,
,100514,127,,,-84.21169073,40.69589391,
,100515,127,,,-84.21006473,40.69626285,
,100516,127,,,-84.20396572,40.69764491,
,100517,126,,,-84.19470736,40.69985921,
,100518,126,,,-84.18483869,40.70205486,
,100519,126,,,-84.17530467,40.70421287,
,100520,123,,,-84.17501862,40.6935039,
,100521,127,,,-84.20393668,40.69345061,
,100522,128,,,-84.22262771,40.68588394,
,100523,128,,,-84.20385267,40.686098,
,100524,129,,,-84.17893302,40.68625618,
,100525,129,,,-84.17503059,40.68623491,
,100526,105,,,-84.16544657,40.6862949,
,100527,128,,,-84.20365859,40.67142095,
,100528,129,,,-84.20352454,40.66123403,
,100529,0,,,-84.22251764,40.67140292,
,100530,0,,,-84.2224636,40.66421193,
,100531,128,,,-84.21709159,40.66421196,
,100532,129,,,-84.20356356,40.66421101,
,100533,129,,,-84.20346952,40.65701098,
,100534,129,,,-84.19893555,40.66422595,
,100535,105,,,-84.16529347,40.66438291,
,100536,105,,,-84.15103744,40.66454795,
,100537,386,,,-84.15083141,40.65741298,
,100538,0,,,-84.13408738,40.65753497,
,100539,106,,,-84.1341934,40.66473394,
,100540,106,,,-84.13368135,40.67588896,
,100541,105,,,-84.15104796,40.67563406,
,100542,106,,,-84.13905916,40.66473867,
,100543,102,,,-84.15615718,40.68643801,
,100544,393,,,-84.15114253,40.68647498,
,100545,102,,,-84.15121674,40.68767029,
,100546,106,,,-84.14238283,40.68655268,
,100547,106,,,-84.12861847,40.68663989,
,100548,106,,,-84.12451646,40.68665188,
,100549,107,,,-84.12223945,40.68665886,
,100550,107,,,-84.12020567,40.6865942,
,100551,393,,,-84.12516849,40.69398392,
,100552,103,,,-84.12326613,40.69816504,
,100553,393,,,-84.12756177,40.6939288,
,100554,393,,,-84.15126756,40.69363996,
,100555,123,,,-84.15148558,40.69902283,
,100556,387,,,-84.15154604,40.70250926,
,100557,387,,,-84.15147661,40.70568992,
,100558,101,,,-84.14733413,40.70583671,
,100559,101,,,-84.13961959,40.70839781,
,100560,103,,,-84.12918956,40.7086149,
,100561,100,,,-84.13715261,40.7157189,
,100562,100,,,-84.11556217,40.71496379,
,100563,120,,,-84.15169667,40.71958387,
,100564,120,,,-84.16838973,40.72261082,
,100565,120,,,-84.1583907,40.72266091,
,100566,120,,,-84.15174868,40.7227978,
,100567,116,,,-84.14608868,40.72832384,
,100568,47,,,-84.05136118,40.8049116,
,100569,95,,,-84.12211061,40.72762682,
,100570,95,,,-84.11745559,40.72613793,
,100571,78,,,-84.09792118,40.7263643,
,100572,96,,,-84.11330258,40.72616496,
,100573,96,,,-84.11016556,40.72621288,
,100574,96,,,-84.10678456,40.7281849,
,100575,97,,,-84.10508714,40.72815726,
,100576,77,,,-84.10164711,40.72830083,
,100577,96,,,-84.10681155,40.72626382,
,100578,97,,,-84.10591055,40.72627585,
,100579,97,,,-84.10510355,40.72631593,
,100580,77,,,-84.10327354,40.7263139,
,100581,77,,,-84.10034753,40.7263419,
,100582,78,,,-84.09916253,40.72636491,
,100583,77,,,-84.09923952,40.72450389,
,100584,80,,,-84.0962405,40.72028481,
,100585,98,,,-84.10513053,40.72224291,
,100586,98,,,-84.10514561,40.71857092,
,100587,100,,,-84.11335156,40.72385693,
,100588,100,,,-84.11355151,40.7191086,
,100589,100,,,-84.11529254,40.71561193,
,100590,98,,,-84.10991583,40.71600921,
,100591,81,,,-84.10804952,40.71669392,
,100592,81,,,-84.10544251,40.71671686,
,100593,81,,,-84.10516752,40.71671595,
,100594,81,,,-84.10224481,40.71672286,
,100595,81,,,-84.10084187,40.71671418,
,100596,80,,,-84.09406248,40.71670183,
,100597,79,,,-84.09149638,40.71671501,
,100598,79,,,-84.08997347,40.71674485,
,100599,84,,,-84.08115544,40.71683781,
,100600,84,,,-84.07926144,40.71685085,
,100601,62,,,-84.07708143,40.71699683,
,100602,69,,,-84.07328842,40.71702385,
,100603,83,,,-84.09046845,40.70947785,
,100604,81,,,-84.1053675,40.71280387,
,100605,99,,,-84.10836552,40.71428792,
,100606,104,,,-84.11850153,40.7085169,
,100607,99,,,-84.11149437,40.7157382,
,100608,99,,,-84.1082925,40.70852793,
,100609,82,,,-84.1053338,40.70841052,
,100610,82,,,-84.10527179,40.705911,
,100611,104,,,-84.10828348,40.70216992,
,100612,204,,,-84.10521046,40.70216883,
,100613,204,,,-84.10205746,40.70216787,
,100614,84,,,-84.08986542,40.70219894,
,100615,84,,,-84.08026032,40.70223189,
,100616,84,,,-84.08985841,40.6995189,
,100617,85,,,-84.08986941,40.69843993,
,100618,86,,,-84.08902161,40.69855696,
,100619,85,,,-84.08987538,40.68756589,
,100620,85,,,-84.0898571,40.67988245,
,100621,85,,,-84.10815842,40.68748788,
,100622,85,,,-84.10814542,40.68661782,
,100623,89,,,-84.10795035,40.66572982,
,100624,107,,,-84.10802929,40.6648573,
,100625,89,,,-84.0897493,40.66572082,
,100626,89,,,-84.08972827,40.65545592,
,100627,89,,,-84.09741143,40.65512262,
,100628,0,,,-84.10789631,40.6549248,
,100629,0,,,-84.1098774,40.65481128,
,100630,89,,,-84.08981385,40.64949103,
,100631,0,,,-84.08991776,40.64323167,
,100632,90,,,-84.07035023,40.65573681,
,100633,91,,,-84.04645618,40.6561188,
,100634,86,,,-84.07046326,40.66586185,
,100635,90,,,-84.05133322,40.66590386,
,100636,88,,,-84.05134923,40.6689559,
,100637,88,,,-84.05137124,40.67314774,
,100638,88,,,-84.05140282,40.6792005,
,100639,88,,,-84.05144727,40.68774384,
,100640,87,,,-84.07056932,40.68666982,
,100641,87,,,-84.07057632,40.68768679,
,100642,87,,,-84.07068837,40.70225693,
,100643,88,,,-84.05152731,40.70232483,
,100644,90,,,-84.07047997,40.6608217,
,100645,67,,,-84.07078844,40.72707594,
,100646,69,,,-84.0706858,40.70943964,
,100647,69,,,-84.07080741,40.71685979,
,100648,69,,,-84.06751589,40.71686421,
,100649,70,,,-84.05162635,40.71695485,
,100650,67,,,-84.06874043,40.72754182,
,100651,67,,,-84.06258041,40.72570085,
,100652,67,,,-84.05637038,40.72380892,
,100653,67,,,-84.05179636,40.72258281,
,100654,68,,,-84.05174138,40.7286849,
,100655,70,,,-84.02800628,40.71518096,
,100656,70,,,-84.01314622,40.71052187,
,100657,72,,,-84.01318124,40.71687582,
,100658,365,,,-83.99411018,40.71659788,
,100659,70,,,-83.99893817,40.70394881,
,100660,73,,,-83.99428515,40.70153685,
,100661,367,,,-83.98886414,40.6988719,
,100662,73,,,-84.013129,40.70222553,
,100663,70,,,-84.02767725,40.70233894,
,100664,70,,,-84.03240226,40.70234593,
,100665,73,,,-84.03229586,40.68407087,
,100666,73,,,-84.03229143,40.67918272,
,100667,73,,,-84.03221117,40.66593479,
,100668,91,,,-84.03213715,40.65624482,
,100669,73,,,-84.02257715,40.66595681,
,100670,73,,,-84.0110154,40.66597124,
,100671,387,,,-84.16354264,40.70493691,
,100672,87,,,-84.06768616,40.68752226,
,100673,86,,,-84.0705356,40.67983522,
,100674,0,,,-84.10795778,40.65440367,
,100675,82,,,-84.10416173,40.7084154,
,100676,96,,,-84.10681469,40.72592585,
,100677,259,,,-84.34230119,40.84504052,
,100678,257,,,-84.34230681,40.84269385,
,100679,262,,,-84.3410761,40.84719749,
,100680,259,,,-84.34096523,40.84374109,
,100681,257,,,-84.34091963,40.84271534,
,100682,267,,,-84.33582086,40.84516548,
,100683,278,,,-84.33570531,40.84246939,
,100684,280,,,-84.33419948,40.83667741,
,100685,281,,,-84.33959226,40.83580592,
,100686,279,,,-84.33792459,40.84072799,
,100687,251,,,-84.34103483,40.84067985,
,100688,267,,,-84.33712803,40.84512333,
,100689,278,,,-84.33535981,40.84279309,
,100690,266,,,-84.33971414,40.84506412,
,100691,259,,,-84.34100398,40.84504964,
,100692,267,,,-84.33718574,40.84714241,
,100693,267,,,-84.33589173,40.8471377,
,100694,256,,,-84.34274193,40.84503368,
,100695,262,,,-84.34110365,40.84808903,
,100696,262,,,-84.34284647,40.84717554,
,100697,262,,,-84.3428666,40.84792449,
,100698,114,,,-84.12389162,40.73035393,
,100699,72,,,-83.99635932,40.71662495,
,100700,256,,,-84.3433091,40.84502489,
,100701,153,,,-84.21464765,40.81661749,
,100702,154,,,-84.20409461,40.8166935,
,100703,154,,,-84.20391966,40.80721754,
,100704,153,,,-84.20342369,40.80169957,
,100705,262,,,-84.34637969,40.84712072,
,100706,236,,,-84.22401679,40.79582458,
,100707,153,,,-84.21597778,40.7921676,
,100708,158,,,-84.20758778,40.78834763,
,100709,157,,,-84.2057186,40.78858049,
,100710,157,,,-84.20501377,40.78862062,
,100711,156,,,-84.20370675,40.79091161,
,100712,157,,,-84.20375576,40.78869363,
,100713,158,,,-84.20380767,40.78803197,
,100714,158,,,-84.20378977,40.78712263,
,100715,158,,,-84.20532465,40.78761113,
,100716,229,,,-84.22386684,40.78722262,
,100717,236,,,-84.22408976,40.80141956,
,100718,229,,,-84.22354897,40.76377473,
,100719,262,,,-84.34639823,40.84780931,
,100720,162,,,-84.22334104,40.75111478,
,100721,161,,,-84.20225696,40.7513608,
,100722,161,,,-84.19854594,40.75265679,
,100723,160,,,-84.20347486,40.7716817,
,100724,160,,,-84.20035251,40.76800333,
,100725,161,,,-84.19392391,40.75527778,
,100726,160,,,-84.1917939,40.75596978,
,100727,156,,,-84.20149317,40.78763786,
,100728,395,,,-84.18714076,40.74009255,
,100729,395,,,-84.18706286,40.73691684,
,100730,152,,,-84.19278788,40.73686283,
,100731,152,,,-84.19821091,40.74045682,
,100732,162,,,-84.19821189,40.73680983,
,100733,152,,,-84.20432688,40.72990182,
,100734,213,,,-84.22326099,40.74022681,
,100735,211,,,-84.22318194,40.72946385,
,100736,192,,,-84.17011578,40.73340777,
,100737,192,,,-84.17493081,40.73678984,
,100738,151,,,-84.1701218,40.73696584,
,100739,203,,,-84.16480878,40.73698485,
,100740,41,,,-84.16044543,40.73704194,
,100741,118,,,-84.15588975,40.73701585,
,100742,142,,,-84.15069438,40.73709119,
,100743,142,,,-84.15049809,40.73997261,
,100744,41,,,-84.1597476,40.73991731,
,100745,203,,,-84.16481379,40.73972484,
,100746,150,,,-84.16484084,40.74422984,
,100747,203,,,-84.16494641,40.74658605,
,100748,195,,,-84.14908064,40.74898806,
,100749,150,,,-84.1536298,40.75011584,
,100750,203,,,-84.16515382,40.75313881,
,100751,30,,,-84.16640499,40.81569086,
,100752,161,,,-84.21427795,40.76061274,
,100753,335,,,-83.88900408,40.89334927,
,100754,331,,,-83.89632822,40.89961362,
,100755,331,,,-83.8908205,40.89625063,
,100756,336,,,-83.89330482,40.89232753,
,100757,334,,,-83.8866815,40.88740771,
,100758,336,,,-83.8951888,40.89357613,
,100759,210,,,-84.27383072,40.68583987,
,100760,0,,,-84.27379184,40.68433358,
,100761,215,,,-84.33956001,40.73560346,
,100762,241,,,-84.33815083,40.73605265,
,100763,0,,,-84.29929395,40.68391093,
,100764,0,,,-84.31833099,40.68362053,
,100765,0,,,-84.35950696,40.81741747,
,100766,161,,,-84.20323297,40.7512928,
,100767,265,,,-84.33720772,40.84796268,
,100768,265,,,-84.33591436,40.84798267,
,100769,274,,,-84.32949366,40.84628949,
,100770,162,,,-84.20311793,40.74036082,
,100771,161,,,-84.19508292,40.75490178,
,100772,161,,,-84.20336493,40.75714677,
,100773,160,,,-84.20348469,40.77285508,
,100774,379,,,-84.20349559,40.77588691,
,100775,380,,,-84.18438031,40.77288307,
,100776,160,,,-84.19582887,40.77281794,
,100777,380,,,-84.17872033,40.77291431,
,100778,380,,,-84.18435485,40.77708906,
,101745,384,,,-84.12637062,40.75006717,
,101746,136,,,-84.14715359,40.75699088,
,101747,196,,,-84.16614937,40.77256783,
,101748,145,,,-84.16406894,40.772597,
,101749,197,,,-84.1653139,40.77784413,
,101750,381,,,-84.17477995,40.77487714,
,101751,151,,,-84.17414784,40.7554158,
,101752,151,,,-84.17941886,40.75617979,
,101753,151,,,-84.18422287,40.75612579,
,101754,160,,,-84.18440882,40.76576074,
,101755,380,,,-84.18436381,40.768047,
,101756,380,,,-84.16531176,40.76572975,
,101757,145,,,-84.1608014,40.76832481,
,101758,381,,,-84.16536973,40.77040573,
,101759,381,,,-84.17103274,40.77312872,
,101760,196,,,-84.16534238,40.77257844,
,101761,197,,,-84.1539604,40.77553098,
,101762,155,,,-84.15950951,40.78017194,
,101763,155,,,-84.16542168,40.78007868,
,101764,134,,,-84.12193468,40.74238148,
,101765,381,,,-84.18438475,40.77950168,
,101766,139,,,-84.13242912,40.7455021,
,101767,159,,,-84.19288976,40.78351565,
,101768,156,,,-84.19518876,40.78480265,
,101769,159,,,-84.20132677,40.78606664,
,101770,156,,,-84.20095576,40.78738963,
,101771,154,,,-84.19382455,40.78749576,
,101772,155,,,-84.18931372,40.78742364,
,101773,154,,,-84.16555112,40.78729015,
,101774,30,,,-84.16557463,40.78998364,
,101775,30,,,-84.17754659,40.80379257,
,101776,30,,,-84.17796559,40.80547456,
,101777,30,,,-84.18057054,40.8168465,
,101778,177,,,-84.12279443,40.7399862,
,101779,30,,,-84.16646849,40.8169215,
,101780,30,,,-84.15682146,40.81697151,
,101781,30,,,-84.15668654,40.80185758,
,101782,30,,,-84.15656961,40.78877765,
,101783,155,,,-84.15604886,40.78692972,
,101784,155,,,-84.15473307,40.78382809,
,101785,197,,,-84.15438364,40.78009369,
,101786,146,,,-84.14075752,40.78021269,
,101787,146,,,-84.13795059,40.7802387,
